Latitude,Longitude,Time of Observation,Sea Surface Temperature,Latitude1,Longitude1
54.9,8.2,2017-07-13T03:00:00,63.5,54.9,8.075
51.2,1.8,2017-07-13T04:00:00,62.2,51.3,2.125
51.4,2.0,2017-07-13T04:00:00,62.2,51.3,2.125
56.2,3.8,2017-07-13T04:00:00,58.6,55.8,3.8249999999999997
53.6,6.5,2017-07-13T04:00:00,66.4,53.1,6.375
57.0,6.6,2017-07-13T04:00:00,57.9,56.699999999999996,6.375
54.2,7.8,2017-07-13T04:00:00,60.4,54.0,8.075
54.0,8.1,2017-07-13T04:00:00,63.5,54.0,8.075
53.8,8.1,2017-07-13T04:00:00,64.9,54.0,8.075
54.9,8.2,2017-07-13T04:00:00,63.5,54.9,8.075
51.2,1.8,2017-07-13T05:00:00,62.2,51.3,2.125
51.4,2.0,2017-07-13T05:00:00,62.2,51.3,2.125
56.2,4.1,2017-07-13T05:00:00,58.6,55.8,3.8249999999999997
57.0,6.6,2017-07-13T05:00:00,57.7,56.699999999999996,6.375
53.5,6.7,2017-07-13T05:00:00,66.7,53.1,6.375
54.2,7.8,2017-07-13T05:00:00,60.8,54.0,8.075
54.0,8.1,2017-07-13T05:00:00,63.7,54.0,8.075
53.8,8.1,2017-07-13T05:00:00,64.9,54.0,8.075
54.9,8.2,2017-07-13T05:00:00,63.5,54.9,8.075
51.2,1.8,2017-07-13T06:00:00,62.2,51.3,2.125
58.4,1.9,2017-07-13T06:00:00,52.9,58.5,2.125
51.4,2.0,2017-07-13T06:00:00,62.2,51.3,2.125
52.0,2.7,2017-07-13T06:00:00,64.4,52.199999999999996,2.9749999999999996
56.5,3.2,2017-07-13T06:00:00,58.3,56.699999999999996,2.9749999999999996
56.8,3.9,2017-07-13T06:00:00,53.6,56.699999999999996,3.8249999999999997
56.2,4.3,2017-07-13T06:00:00,58.6,55.8,4.675
56.9,6.8,2017-07-13T06:00:00,57.7,56.699999999999996,6.375
53.4,6.9,2017-07-13T06:00:00,67.1,53.1,7.225
53.9,7.7,2017-07-13T06:00:00,51.8,54.0,8.075
54.2,7.8,2017-07-13T06:00:00,59.9,54.0,8.075
54.0,8.1,2017-07-13T06:00:00,64.0,54.0,8.075
54.9,8.2,2017-07-13T06:00:00,63.5,54.9,8.075
51.2,1.8,2017-07-13T07:00:00,62.6,51.3,2.125
51.4,2.0,2017-07-13T07:00:00,62.2,51.3,2.125
56.2,4.6,2017-07-13T07:00:00,58.6,55.8,4.675
53.3,7.0,2017-07-13T07:00:00,66.6,53.1,7.225
56.9,7.1,2017-07-13T07:00:00,57.7,56.699999999999996,7.225
54.2,7.8,2017-07-13T07:00:00,60.8,54.0,8.075
54.0,8.1,2017-07-13T07:00:00,64.2,54.0,8.075
54.9,8.2,2017-07-13T07:00:00,63.3,54.9,8.075
53.8,8.2,2017-07-13T07:00:00,65.5,54.0,8.075
51.2,1.8,2017-07-13T08:00:00,62.8,51.3,2.125
51.4,2.0,2017-07-13T08:00:00,62.4,51.3,2.125
56.2,4.9,2017-07-13T08:00:00,58.8,55.8,4.675
53.3,7.2,2017-07-13T08:00:00,67.6,53.1,7.225
57.0,7.3,2017-07-13T08:00:00,57.7,56.699999999999996,7.225
54.2,7.8,2017-07-13T08:00:00,60.6,54.0,8.075
54.0,8.1,2017-07-13T08:00:00,64.2,54.0,8.075
53.8,8.1,2017-07-13T08:00:00,64.9,54.0,8.075
54.9,8.2,2017-07-13T08:00:00,63.5,54.9,8.075
50.8,1.2,2017-07-13T09:00:00,64.4,50.4,1.275
51.2,1.8,2017-07-13T09:00:00,63.1,51.3,2.125
58.4,1.9,2017-07-13T09:00:00,54.5,58.5,2.125
51.4,2.0,2017-07-13T09:00:00,62.8,51.3,2.125
56.5,3.2,2017-07-13T09:00:00,58.3,56.699999999999996,2.9749999999999996
56.2,5.2,2017-07-13T09:00:00,59.0,55.8,5.5249999999999995
53.3,7.2,2017-07-13T09:00:00,68.0,53.1,7.225
56.9,7.5,2017-07-13T09:00:00,57.6,56.699999999999996,7.225
54.2,7.8,2017-07-13T09:00:00,60.8,54.0,8.075
54.0,8.1,2017-07-13T09:00:00,64.2,54.0,8.075
54.9,8.2,2017-07-13T09:00:00,63.5,54.9,8.075
53.8,8.2,2017-07-13T09:00:00,65.5,54.0,8.075
51.2,1.8,2017-07-13T10:00:00,63.1,51.3,2.125
51.4,2.0,2017-07-13T10:00:00,63.1,51.3,2.125
51.2,4.2,2017-07-13T10:00:00,69.1,51.3,3.8249999999999997
56.2,5.4,2017-07-13T10:00:00,59.5,55.8,5.5249999999999995
56.8,6.9,2017-07-13T10:00:00,59.0,56.699999999999996,7.225
53.4,7.2,2017-07-13T10:00:00,68.5,53.1,7.225
56.9,7.7,2017-07-13T10:00:00,57.9,56.699999999999996,8.075
54.2,7.8,2017-07-13T10:00:00,60.8,54.0,8.075
54.0,8.1,2017-07-13T10:00:00,64.4,54.0,8.075
54.9,8.2,2017-07-13T10:00:00,63.5,54.9,8.075
53.8,8.2,2017-07-13T10:00:00,65.1,54.0,8.075
51.4,2.0,2017-07-13T11:00:00,63.5,51.3,2.125
56.2,5.5,2017-07-13T11:00:00,59.5,55.8,5.5249999999999995
53.4,7.2,2017-07-13T11:00:00,68.7,53.1,7.225
54.2,7.8,2017-07-13T11:00:00,61.5,54.0,8.075
56.9,7.9,2017-07-13T11:00:00,58.1,56.699999999999996,8.075
54.0,8.1,2017-07-13T11:00:00,64.6,54.0,8.075
53.8,8.1,2017-07-13T11:00:00,64.6,54.0,8.075
54.9,8.2,2017-07-13T11:00:00,63.5,54.9,8.075
54.0,8.2,2017-07-13T11:00:00,64.0,54.0,8.075
50.8,1.1,2017-07-13T12:00:00,62.6,50.4,1.275
51.2,1.8,2017-07-13T12:00:00,63.7,51.3,2.125
58.4,1.9,2017-07-13T12:00:00,56.1,58.5,2.125
51.4,2.0,2017-07-13T12:00:00,63.5,51.3,2.125
56.5,3.2,2017-07-13T12:00:00,58.5,56.699999999999996,2.9749999999999996
56.2,5.8,2017-07-13T12:00:00,58.6,55.8,5.5249999999999995
53.4,7.2,2017-07-13T12:00:00,68.7,53.1,7.225
54.2,7.8,2017-07-13T12:00:00,61.7,54.0,8.075
53.9,7.9,2017-07-13T12:00:00,63.0,54.0,8.075
57.0,7.9,2017-07-13T12:00:00,58.1,56.699999999999996,8.075
54.0,8.1,2017-07-13T12:00:00,64.6,54.0,8.075
54.9,8.2,2017-07-13T12:00:00,63.7,54.9,8.075
54.0,8.2,2017-07-13T12:00:00,65.1,54.0,8.075
51.4,2.0,2017-07-13T13:00:00,63.5,51.3,2.125
56.2,6.0,2017-07-13T13:00:00,58.5,55.8,6.375
53.4,7.2,2017-07-13T13:00:00,68.7,53.1,7.225
54.2,7.8,2017-07-13T13:00:00,62.6,54.0,8.075
53.9,7.9,2017-07-13T13:00:00,62.8,54.0,8.075
57.2,7.9,2017-07-13T13:00:00,58.1,56.699999999999996,8.075
54.0,8.1,2017-07-13T13:00:00,64.4,54.0,8.075
54.9,8.2,2017-07-13T13:00:00,63.7,54.9,8.075
54.0,8.2,2017-07-13T13:00:00,64.4,54.0,8.075
51.2,1.8,2017-07-13T14:00:00,63.9,51.3,2.125
51.4,2.0,2017-07-13T14:00:00,63.9,51.3,2.125
56.0,6.0,2017-07-13T14:00:00,59.0,55.8,6.375
53.4,7.2,2017-07-13T14:00:00,69.4,53.1,7.225
54.2,7.8,2017-07-13T14:00:00,62.8,54.0,8.075
57.3,7.9,2017-07-13T14:00:00,57.7,57.6,8.075
57.4,7.9,2017-07-13T14:00:00,59.0,57.6,8.075
54.0,8.1,2017-07-13T14:00:00,64.6,54.0,8.075
54.9,8.2,2017-07-13T14:00:00,63.7,54.9,8.075
54.0,8.2,2017-07-13T14:00:00,64.0,54.0,8.075
51.2,1.8,2017-07-13T15:00:00,63.9,51.3,2.125
51.4,2.0,2017-07-13T15:00:00,63.9,51.3,2.125
56.5,3.2,2017-07-13T15:00:00,58.5,56.699999999999996,2.9749999999999996
55.8,6.0,2017-07-13T15:00:00,59.5,55.8,6.375
53.4,7.2,2017-07-13T15:00:00,69.3,53.1,7.225
53.9,7.8,2017-07-13T15:00:00,63.1,54.0,8.075
57.4,7.9,2017-07-13T15:00:00,57.4,57.6,8.075
54.0,8.1,2017-07-13T15:00:00,64.6,54.0,8.075
54.9,8.2,2017-07-13T15:00:00,63.9,54.9,8.075
54.0,8.2,2017-07-13T15:00:00,64.0,54.0,8.075
51.2,1.8,2017-07-13T16:00:00,63.9,51.3,2.125
51.4,2.0,2017-07-13T16:00:00,63.9,51.3,2.125
55.8,6.1,2017-07-13T16:00:00,59.9,55.8,6.375
53.4,7.2,2017-07-13T16:00:00,69.4,53.1,7.225
57.3,7.6,2017-07-13T16:00:00,57.9,57.6,7.225
54.2,7.8,2017-07-13T16:00:00,63.0,54.0,8.075
53.9,7.8,2017-07-13T16:00:00,63.1,54.0,8.075
54.0,8.1,2017-07-13T16:00:00,64.6,54.0,8.075
54.9,8.2,2017-07-13T16:00:00,63.9,54.9,8.075
54.0,8.2,2017-07-13T16:00:00,64.6,54.0,8.075
51.2,1.8,2017-07-13T17:00:00,63.7,51.3,2.125
51.4,2.0,2017-07-13T17:00:00,63.9,51.3,2.125
51.7,2.3,2017-07-13T17:00:00,59.0,51.3,2.125
55.8,6.4,2017-07-13T17:00:00,60.1,55.8,6.375
53.4,7.2,2017-07-13T17:00:00,69.4,53.1,7.225
57.4,7.4,2017-07-13T17:00:00,58.1,57.6,7.225
54.2,7.8,2017-07-13T17:00:00,63.1,54.0,8.075
53.9,7.9,2017-07-13T17:00:00,63.3,54.0,8.075
54.0,8.1,2017-07-13T17:00:00,64.9,54.0,8.075
54.9,8.2,2017-07-13T17:00:00,63.7,54.9,8.075
54.0,8.2,2017-07-13T17:00:00,64.4,54.0,8.075
50.8,1.0,2017-07-13T17:00:00,68.7,50.4,1.275
58.3,0.7,2017-07-13T18:00:00,57.0,58.5,0.425
51.2,1.8,2017-07-13T18:00:00,63.7,51.3,2.125
51.4,2.0,2017-07-13T18:00:00,63.7,51.3,2.125
56.5,3.2,2017-07-13T18:00:00,58.3,56.699999999999996,2.9749999999999996
55.8,6.7,2017-07-13T18:00:00,60.3,55.8,6.375
53.4,7.2,2017-07-13T18:00:00,69.3,53.1,7.225
57.3,7.2,2017-07-13T18:00:00,58.3,57.6,7.225
53.9,7.7,2017-07-13T18:00:00,53.6,54.0,8.075
54.2,7.8,2017-07-13T18:00:00,62.1,54.0,8.075
53.9,7.9,2017-07-13T18:00:00,63.3,54.0,8.075
54.0,8.1,2017-07-13T18:00:00,64.9,54.0,8.075
54.9,8.2,2017-07-13T18:00:00,63.7,54.9,8.075
54.0,8.2,2017-07-13T18:00:00,64.8,54.0,8.075
51.2,1.8,2017-07-13T19:00:00,63.9,51.3,2.125
51.4,2.0,2017-07-13T19:00:00,63.5,51.3,2.125
55.9,6.8,2017-07-13T19:00:00,60.6,55.8,6.375
57.4,7.0,2017-07-13T19:00:00,58.1,57.6,7.225
53.4,7.2,2017-07-13T19:00:00,69.4,53.1,7.225
54.2,7.8,2017-07-13T19:00:00,61.7,54.0,8.075
53.9,7.9,2017-07-13T19:00:00,63.7,54.0,8.075
54.0,8.1,2017-07-13T19:00:00,64.6,54.0,8.075
54.9,8.2,2017-07-13T19:00:00,63.7,54.9,8.075
54.0,8.2,2017-07-13T19:00:00,64.4,54.0,8.075
51.4,2.0,2017-07-13T20:00:00,63.3,51.3,2.125
57.4,6.7,2017-07-13T20:00:00,58.5,57.6,6.375
55.9,6.8,2017-07-13T20:00:00,60.4,55.8,6.375
53.4,7.2,2017-07-13T20:00:00,69.4,53.1,7.225
54.2,7.8,2017-07-13T20:00:00,61.5,54.0,8.075
53.9,7.9,2017-07-13T20:00:00,64.2,54.0,8.075
54.0,8.1,2017-07-13T20:00:00,64.6,54.0,8.075
54.9,8.2,2017-07-13T20:00:00,63.7,54.9,8.075
54.0,8.2,2017-07-13T20:00:00,64.6,54.0,8.075
51.2,1.8,2017-07-13T21:00:00,63.7,51.3,2.125
51.4,2.0,2017-07-13T21:00:00,63.1,51.3,2.125
56.5,3.2,2017-07-13T21:00:00,58.5,56.699999999999996,2.9749999999999996
57.3,6.5,2017-07-13T21:00:00,58.5,57.6,6.375
55.9,6.8,2017-07-13T21:00:00,60.3,55.8,6.375
53.4,7.2,2017-07-13T21:00:00,69.3,53.1,7.225
54.2,7.8,2017-07-13T21:00:00,61.7,54.0,8.075
53.9,7.9,2017-07-13T21:00:00,63.5,54.0,8.075
53.6,8.0,2017-07-13T21:00:00,66.2,53.1,8.075
54.0,8.1,2017-07-13T21:00:00,64.4,54.0,8.075
54.9,8.2,2017-07-13T21:00:00,63.7,54.9,8.075
54.0,8.2,2017-07-13T21:00:00,64.4,54.0,8.075
51.2,1.8,2017-07-13T22:00:00,63.5,51.3,2.125
51.4,2.0,2017-07-13T22:00:00,63.3,51.3,2.125
57.4,6.2,2017-07-13T22:00:00,58.1,57.6,6.375
55.9,6.8,2017-07-13T22:00:00,60.6,55.8,6.375
53.4,7.2,2017-07-13T22:00:00,69.3,53.1,7.225
53.9,7.9,2017-07-13T22:00:00,63.7,54.0,8.075
54.0,8.1,2017-07-13T22:00:00,64.2,54.0,8.075
54.9,8.2,2017-07-13T22:00:00,63.7,54.9,8.075
54.0,8.2,2017-07-13T22:00:00,64.4,54.0,8.075
51.2,1.8,2017-07-13T23:00:00,63.3,51.3,2.125
51.4,2.0,2017-07-13T23:00:00,63.3,51.3,2.125
57.4,5.9,2017-07-13T23:00:00,57.4,57.6,5.5249999999999995
55.9,6.8,2017-07-13T23:00:00,60.4,55.8,6.375
53.4,7.2,2017-07-13T23:00:00,69.3,53.1,7.225
54.2,7.8,2017-07-13T23:00:00,61.5,54.0,8.075
53.9,7.9,2017-07-13T23:00:00,63.1,54.0,8.075
54.0,8.1,2017-07-13T23:00:00,64.0,54.0,8.075
54.9,8.2,2017-07-13T23:00:00,63.7,54.9,8.075
54.0,8.2,2017-07-13T23:00:00,63.9,54.0,8.075
51.2,1.8,2017-07-14T00:00:00,63.3,51.3,2.125
51.4,2.0,2017-07-14T00:00:00,63.1,51.3,2.125
56.5,3.2,2017-07-14T00:00:00,58.5,56.699999999999996,2.9749999999999996
57.3,5.6,2017-07-14T00:00:00,57.7,57.6,5.5249999999999995
55.8,6.8,2017-07-14T00:00:00,60.3,55.8,6.375
53.4,7.2,2017-07-14T00:00:00,69.6,53.1,7.225
54.2,7.8,2017-07-14T00:00:00,61.2,54.0,8.075
53.9,7.9,2017-07-14T00:00:00,63.1,54.0,8.075
54.0,8.1,2017-07-14T00:00:00,64.0,54.0,8.075
54.9,8.2,2017-07-14T00:00:00,63.7,54.9,8.075
54.0,8.2,2017-07-14T00:00:00,63.9,54.0,8.075
51.2,1.8,2017-07-14T01:00:00,63.1,51.3,2.125
51.4,2.0,2017-07-14T01:00:00,63.1,51.3,2.125
57.4,5.4,2017-07-14T01:00:00,57.4,57.6,5.5249999999999995
55.8,6.8,2017-07-14T01:00:00,60.3,55.8,6.375
53.4,7.2,2017-07-14T01:00:00,69.6,53.1,7.225
54.2,7.8,2017-07-14T01:00:00,61.9,54.0,8.075
53.9,7.8,2017-07-14T01:00:00,62.8,54.0,8.075
54.0,8.1,2017-07-14T01:00:00,64.0,54.0,8.075
54.9,8.2,2017-07-14T01:00:00,63.7,54.9,8.075
54.0,8.2,2017-07-14T01:00:00,63.3,54.0,8.075
51.2,1.8,2017-07-14T02:00:00,63.1,51.3,2.125
51.4,2.0,2017-07-14T02:00:00,63.0,51.3,2.125
52.6,3.8,2017-07-14T02:00:00,59.0,52.199999999999996,3.8249999999999997
58.4,4.3,2017-07-14T02:00:00,57.2,58.5,4.675
57.5,5.2,2017-07-14T02:00:00,57.6,57.6,5.5249999999999995
55.8,6.8,2017-07-14T02:00:00,60.4,55.8,6.375
53.4,7.2,2017-07-14T02:00:00,69.3,53.1,7.225
54.2,7.8,2017-07-14T02:00:00,62.4,54.0,8.075
53.9,7.9,2017-07-14T02:00:00,62.8,54.0,8.075
54.0,8.1,2017-07-14T02:00:00,64.0,54.0,8.075
54.9,8.2,2017-07-14T02:00:00,63.5,54.9,8.075
54.0,8.2,2017-07-14T02:00:00,64.2,54.0,8.075
51.4,2.0,2017-07-14T03:00:00,63.0,51.3,2.125
56.5,3.2,2017-07-14T03:00:00,58.3,56.699999999999996,2.9749999999999996
57.6,5.0,2017-07-14T03:00:00,57.4,57.6,4.675
55.8,6.8,2017-07-14T03:00:00,60.3,55.8,6.375
53.4,7.2,2017-07-14T03:00:00,69.1,53.1,7.225
53.9,7.8,2017-07-14T03:00:00,63.0,54.0,8.075
53.6,8.0,2017-07-14T03:00:00,64.9,53.1,8.075
54.0,8.1,2017-07-14T03:00:00,64.0,54.0,8.075
54.9,8.2,2017-07-14T03:00:00,63.5,54.9,8.075
54.0,8.2,2017-07-14T03:00:00,64.4,54.0,8.075
51.2,1.8,2017-07-14T04:00:00,63.0,51.3,2.125
51.4,2.0,2017-07-14T04:00:00,62.8,51.3,2.125
57.7,4.9,2017-07-14T04:00:00,57.6,57.6,4.675
55.8,6.8,2017-07-14T04:00:00,60.3,55.8,6.375
53.4,7.2,2017-07-14T04:00:00,69.3,53.1,7.225
54.2,7.8,2017-07-14T04:00:00,61.7,54.0,8.075
53.9,7.9,2017-07-14T04:00:00,62.8,54.0,8.075
54.0,8.1,2017-07-14T04:00:00,64.2,54.0,8.075
54.9,8.2,2017-07-14T04:00:00,63.5,54.9,8.075
54.0,8.2,2017-07-14T04:00:00,64.0,54.0,8.075
51.2,1.8,2017-07-14T05:00:00,63.1,51.3,2.125
51.4,2.0,2017-07-14T05:00:00,62.8,51.3,2.125
53.4,7.2,2017-07-14T05:00:00,69.4,53.1,7.225
54.2,7.8,2017-07-14T05:00:00,61.3,54.0,8.075
53.9,7.8,2017-07-14T05:00:00,63.0,54.0,8.075
54.0,8.1,2017-07-14T05:00:00,63.9,54.0,8.075
54.9,8.2,2017-07-14T05:00:00,63.5,54.9,8.075
54.0,8.2,2017-07-14T05:00:00,63.7,54.0,8.075
51.2,1.8,2017-07-14T06:00:00,63.0,51.3,2.125
51.4,2.0,2017-07-14T06:00:00,62.6,51.3,2.125
52.7,2.6,2017-07-14T06:00:00,60.3,52.199999999999996,2.9749999999999996
56.5,3.2,2017-07-14T06:00:00,58.3,56.699999999999996,2.9749999999999996
51.9,3.5,2017-07-14T06:00:00,66.2,52.199999999999996,3.8249999999999997
55.8,6.9,2017-07-14T06:00:00,59.5,55.8,7.225
53.4,7.2,2017-07-14T06:00:00,69.4,53.1,7.225
54.2,7.8,2017-07-14T06:00:00,61.7,54.0,8.075
53.9,7.9,2017-07-14T06:00:00,62.8,54.0,8.075
54.0,8.1,2017-07-14T06:00:00,64.0,54.0,8.075
54.9,8.2,2017-07-14T06:00:00,63.5,54.9,8.075
54.0,8.2,2017-07-14T06:00:00,64.2,54.0,8.075
58.4,1.9,2017-07-14T06:10:00,54.1,58.5,2.125
51.4,2.0,2017-07-14T07:00:00,62.6,51.3,2.125
57.8,4.3,2017-07-14T07:00:00,57.2,57.6,4.675
55.8,7.2,2017-07-14T07:00:00,59.7,55.8,7.225
53.4,7.2,2017-07-14T07:00:00,69.4,53.1,7.225
54.2,7.8,2017-07-14T07:00:00,61.7,54.0,8.075
53.9,7.8,2017-07-14T07:00:00,63.1,54.0,8.075
54.0,8.1,2017-07-14T07:00:00,63.7,54.0,8.075
54.9,8.2,2017-07-14T07:00:00,63.5,54.9,8.075
54.0,8.2,2017-07-14T07:00:00,63.9,54.0,8.075
51.4,2.0,2017-07-14T08:00:00,62.8,51.3,2.125
53.4,7.2,2017-07-14T08:00:00,69.4,53.1,7.225
55.8,7.5,2017-07-14T08:00:00,61.2,55.8,7.225
54.2,7.8,2017-07-14T08:00:00,62.2,54.0,8.075
53.9,7.9,2017-07-14T08:00:00,63.5,54.0,8.075
54.0,8.1,2017-07-14T08:00:00,63.5,54.0,8.075
54.9,8.2,2017-07-14T08:00:00,63.5,54.9,8.075
54.0,8.2,2017-07-14T08:00:00,63.3,54.0,8.075
51.2,1.8,2017-07-14T09:00:00,63.1,51.3,2.125
58.4,1.9,2017-07-14T09:00:00,57.9,58.5,2.125
51.4,2.0,2017-07-14T09:00:00,62.8,51.3,2.125
56.5,3.2,2017-07-14T09:00:00,58.3,56.699999999999996,2.9749999999999996
53.4,7.2,2017-07-14T09:00:00,69.4,53.1,7.225
54.2,7.8,2017-07-14T09:00:00,62.2,54.0,8.075
55.8,7.8,2017-07-14T09:00:00,61.0,55.8,8.075
53.9,7.8,2017-07-14T09:00:00,63.5,54.0,8.075
54.0,8.2,2017-07-14T09:00:00,63.9,54.0,8.075
51.2,1.8,2017-07-14T10:00:00,63.3,51.3,2.125
51.4,2.0,2017-07-14T10:00:00,62.8,51.3,2.125
53.7,6.1,2017-07-14T10:00:00,62.6,54.0,6.375
53.4,7.2,2017-07-14T10:00:00,69.4,53.1,7.225
54.2,7.8,2017-07-14T10:00:00,62.4,54.0,8.075
55.8,7.9,2017-07-14T10:00:00,61.7,55.8,8.075
53.9,7.9,2017-07-14T10:00:00,63.7,54.0,8.075
54.0,8.2,2017-07-14T10:00:00,64.2,54.0,8.075
51.2,1.8,2017-07-14T11:00:00,63.3,51.3,2.125
51.4,2.0,2017-07-14T11:00:00,62.8,51.3,2.125
58.1,3.4,2017-07-14T11:00:00,57.0,57.6,2.9749999999999996
53.4,7.2,2017-07-14T11:00:00,69.1,53.1,7.225
55.7,7.7,2017-07-14T11:00:00,61.5,55.8,8.075
54.2,7.8,2017-07-14T11:00:00,62.4,54.0,8.075
53.9,7.9,2017-07-14T11:00:00,63.3,54.0,8.075
54.0,8.1,2017-07-14T11:00:00,63.5,54.0,8.075
54.9,8.2,2017-07-14T11:00:00,64.0,54.9,8.075
54.0,8.2,2017-07-14T11:00:00,64.2,54.0,8.075
51.2,1.8,2017-07-14T12:00:00,63.1,51.3,2.125
58.4,1.9,2017-07-14T12:00:00,60.1,58.5,2.125
51.4,2.0,2017-07-14T12:00:00,63.0,51.3,2.125
51.4,2.6,2017-07-14T12:00:00,66.2,51.3,2.9749999999999996
56.5,3.2,2017-07-14T12:00:00,58.5,56.699999999999996,2.9749999999999996
58.2,3.3,2017-07-14T12:00:00,56.8,58.5,2.9749999999999996
53.5,4.9,2017-07-14T12:00:00,65.8,53.1,4.675
53.9,7.1,2017-07-14T12:00:00,65.1,54.0,7.225
53.4,7.2,2017-07-14T12:00:00,69.4,53.1,7.225
55.6,7.4,2017-07-14T12:00:00,61.2,55.8,7.225
54.2,7.8,2017-07-14T12:00:00,62.2,54.0,8.075
53.9,7.9,2017-07-14T12:00:00,63.1,54.0,8.075
54.0,8.1,2017-07-14T12:00:00,64.9,54.0,8.075
54.9,8.2,2017-07-14T12:00:00,64.2,54.9,8.075
54.0,8.2,2017-07-14T12:00:00,63.9,54.0,8.075
51.2,1.8,2017-07-14T13:00:00,63.3,51.3,2.125
51.4,2.0,2017-07-14T13:00:00,63.0,51.3,2.125
58.3,3.2,2017-07-14T13:00:00,57.0,58.5,2.9749999999999996
53.4,7.2,2017-07-14T13:00:00,69.6,53.1,7.225
55.5,7.3,2017-07-14T13:00:00,60.4,55.8,7.225
54.2,7.8,2017-07-14T13:00:00,63.1,54.0,8.075
53.9,7.9,2017-07-14T13:00:00,62.8,54.0,8.075
54.0,8.1,2017-07-14T13:00:00,64.8,54.0,8.075
54.0,8.1,2017-07-14T13:00:00,64.4,54.0,8.075
54.9,8.2,2017-07-14T13:00:00,64.2,54.9,8.075
51.2,1.8,2017-07-14T14:00:00,63.3,51.3,2.125
51.4,2.0,2017-07-14T14:00:00,63.3,51.3,2.125
58.4,3.0,2017-07-14T14:00:00,56.3,58.5,2.9749999999999996
55.5,7.0,2017-07-14T14:00:00,60.6,55.8,7.225
53.4,7.2,2017-07-14T14:00:00,69.3,53.1,7.225
54.2,7.8,2017-07-14T14:00:00,62.8,54.0,8.075
53.9,7.8,2017-07-14T14:00:00,63.1,54.0,8.075
54.0,8.1,2017-07-14T14:00:00,64.6,54.0,8.075
54.9,8.2,2017-07-14T14:00:00,64.2,54.9,8.075
54.0,8.2,2017-07-14T14:00:00,64.0,54.0,8.075
51.2,1.8,2017-07-14T15:00:00,63.3,51.3,2.125
58.4,1.9,2017-07-14T15:00:00,59.2,58.5,2.125
51.4,2.0,2017-07-14T15:00:00,63.3,51.3,2.125
58.5,3.0,2017-07-14T15:00:00,57.6,58.5,2.9749999999999996
56.5,3.2,2017-07-14T15:00:00,58.5,56.699999999999996,2.9749999999999996
55.5,6.7,2017-07-14T15:00:00,60.8,55.8,6.375
53.4,7.2,2017-07-14T15:00:00,69.4,53.1,7.225
54.2,7.8,2017-07-14T15:00:00,62.6,54.0,8.075
53.9,7.9,2017-07-14T15:00:00,63.0,54.0,8.075
54.0,8.1,2017-07-14T15:00:00,64.4,54.0,8.075
54.9,8.2,2017-07-14T15:00:00,64.2,54.9,8.075
54.0,8.2,2017-07-14T15:00:00,64.4,54.0,8.075
51.2,1.8,2017-07-14T16:00:00,63.5,51.3,2.125
51.4,2.0,2017-07-14T16:00:00,63.5,51.3,2.125
58.5,3.2,2017-07-14T16:00:00,57.7,58.5,2.9749999999999996
55.6,6.6,2017-07-14T16:00:00,61.0,55.8,6.375
53.4,7.2,2017-07-14T16:00:00,69.4,53.1,7.225
54.2,7.8,2017-07-14T16:00:00,62.6,54.0,8.075
53.9,7.9,2017-07-14T16:00:00,63.0,54.0,8.075
54.0,8.1,2017-07-14T16:00:00,64.6,54.0,8.075
54.9,8.2,2017-07-14T16:00:00,64.0,54.9,8.075
54.0,8.2,2017-07-14T16:00:00,64.4,54.0,8.075
51.2,1.8,2017-07-14T17:00:00,63.5,51.3,2.125
51.4,2.0,2017-07-14T17:00:00,63.3,51.3,2.125
55.6,6.3,2017-07-14T17:00:00,60.6,55.8,6.375
53.4,7.2,2017-07-14T17:00:00,69.1,53.1,7.225
54.2,7.8,2017-07-14T17:00:00,62.6,54.0,8.075
53.9,7.8,2017-07-14T17:00:00,63.3,54.0,8.075
54.0,8.1,2017-07-14T17:00:00,64.6,54.0,8.075
54.9,8.2,2017-07-14T17:00:00,63.9,54.9,8.075
54.0,8.2,2017-07-14T17:00:00,64.0,54.0,8.075
50.8,1.0,2017-07-14T17:00:00,67.8,50.4,1.275
51.4,2.0,2017-07-14T18:00:00,63.3,51.3,2.125
52.2,2.0,2017-07-14T18:00:00,64.4,52.199999999999996,2.125
53.2,2.6,2017-07-14T18:00:00,60.8,53.1,2.9749999999999996
56.5,3.2,2017-07-14T18:00:00,58.6,56.699999999999996,2.9749999999999996
51.9,3.5,2017-07-14T18:00:00,66.2,52.199999999999996,3.8249999999999997
58.6,3.6,2017-07-14T18:00:00,58.5,58.5,3.8249999999999997
55.5,6.0,2017-07-14T18:00:00,60.3,55.8,6.375
53.4,7.2,2017-07-14T18:00:00,69.1,53.1,7.225
53.9,7.9,2017-07-14T18:00:00,63.1,54.0,8.075
54.0,8.1,2017-07-14T18:00:00,64.6,54.0,8.075
54.9,8.2,2017-07-14T18:00:00,64.0,54.9,8.075
54.0,8.2,2017-07-14T18:00:00,63.9,54.0,8.075
51.2,1.8,2017-07-14T19:00:00,63.5,51.3,2.125
51.4,2.0,2017-07-14T19:00:00,63.1,51.3,2.125
58.6,3.6,2017-07-14T19:00:00,58.5,58.5,3.8249999999999997
55.5,6.0,2017-07-14T19:00:00,60.8,55.8,6.375
53.4,7.2,2017-07-14T19:00:00,69.3,53.1,7.225
54.2,7.8,2017-07-14T19:00:00,62.6,54.0,8.075
53.9,7.9,2017-07-14T19:00:00,63.0,54.0,8.075
